#{"t_start": 1681927915.74368, "env_id": null}
r,l,t
-2.223401,201,2289.273627
333.237368,201,2290.019781
26.16521,201,2290.789845
151.291687,201,2291.49091
333.179287,201,2292.355228
310.306675,201,2293.10716
6.806927,201,2294.058181
-130.574852,33,2294.089823
-2.932226,201,2294.754228
65.195145,201,2295.555761
-127.426339,72,2296.361542
-8.472509,201,2297.133723
27.892477,201,2297.987152
-3.450354,201,2298.792775
-139.365835,174,2299.516599
12.414568,201,2300.283276
11.839051,201,2301.044939
-118.631695,172,2301.875239
98.974073,139,2302.589875
-134.416858,111,2303.264867
-25.462366,64,2303.333277
333.523575,201,2304.082303
-8.023716,201,2304.844093
6.878701,201,2305.655594
-109.866951,188,2306.385273
-8.084871,201,2307.206838
333.22822,201,2307.893942
21.954697,201,2308.761982
16.671265,201,2309.396523
-36.925504,120,2310.108808
1.911344,201,2310.939507
-30.814015,201,2311.64337
-130.501238,22,2311.666525
-42.076395,54,2311.720018
-130.554775,32,2311.752168
42.33811,201,2312.371025
-8.317766,201,2313.104521
17.31679,201,2313.992393
-129.319737,23,2314.016368
-123.285764,62,2314.49401
-131.021741,25,2314.52072
64.385936,124,2315.040147
-133.125888,194,2315.703285
0.927725,201,2316.601269
16.13189,92,2317.08534
91.677665,201,2317.764791
-122.859703,128,2318.381417
-129.457755,57,2319.008875
-113.678973,198,2319.677911
35.953493,186,2320.434854
115.523011,159,2321.123679
7.411145,201,2321.840216
-117.989964,85,2321.927972
198.117257,201,2322.621369
-120.94035,49,2322.669054
167.765536,201,2323.278356
-130.850087,22,2323.300325
3.601124,201,2323.909798
-19.385867,201,2324.770395
15.923842,201,2325.485061
13.059506,201,2326.252826
12.533811,201,2327.075763
-8.407533,201,2327.810238
17.091552,201,2328.651569
-0.881944,201,2329.322381
-134.196685,104,2330.059431
-131.1699,30,2330.620942
-125.307369,56,2330.679122
7.213961,201,2331.450799
-131.755845,45,2331.500464
-117.827745,93,2332.068572
-116.663015,122,2332.689181
-29.772374,201,2333.485915
333.34494,201,2334.23398
17.208526,201,2334.924954
-133.754562,93,2335.504146
-123.061319,195,2336.199718
230.285044,179,2336.92247
-131.222512,33,2336.955438
333.504651,201,2337.570384
-121.436126,101,2338.150799
16.038687,201,2338.923532
-128.240451,49,2339.4457
-70.249523,37,2339.482476
-3.404465,201,2340.123933
22.124205,201,2340.907557
21.633938,201,2341.640034
-124.768813,144,2342.447112
-123.631277,48,2342.496378
27.457498,201,2343.219509
24.464517,96,2343.321056
-125.925708,71,2343.917638
-7.827633,201,2344.589239
-128.980052,31,2345.193693
77.551839,128,2345.802873
-113.544873,173,2346.44929
333.276388,201,2347.126616
12.234962,201,2347.8303
2.44745,201,2348.540342
2.205398,201,2349.157681
21.950779,201,2349.986197
-25.384716,65,2350.046746
11.62933,201,2350.701612
-7.723595,201,2351.362269
-131.006754,27,2351.387947
6.945602,201,2352.020386
12.32635,201,2352.816216
-8.179077,201,2353.383905
-31.860993,65,2354.075954
34.258781,100,2354.622931
2.559771,201,2355.314661
22.08116,201,2356.091629
-103.495188,194,2356.711347
-116.607825,101,2357.357941
17.613081,90,2357.86875
1.889274,201,2358.439467
-2.426555,201,2359.269643
53.960327,112,2359.781568
-132.837884,68,2359.845112
-127.152171,82,2360.310969
6.577499,201,2360.957865
333.503894,201,2361.666961
-119.165977,83,2362.323392
72.927142,130,2362.876728
-3.100641,201,2363.539971
-122.437701,133,2364.330087
-129.521331,44,2364.371739
-3.529124,201,2364.944736
-128.01242,24,2365.549276
27.33691,201,2366.199691
184.776578,191,2366.959548
-113.884798,144,2367.606216
333.347605,201,2368.273134
-121.518844,147,2369.024278
333.309033,201,2369.859062
333.097165,201,2370.530848
7.045632,201,2371.295291
-121.23204,66,2371.885112
-109.940818,149,2372.554732
333.4377,201,2373.192523
42.573432,105,2373.946213
1.731111,201,2374.759957
-131.995012,129,2375.259555
-129.440564,54,2375.309982
-124.344581,161,2375.886175
6.556759,201,2376.64793
-125.740874,71,2377.163201
-119.541651,184,2377.975814
-42.11263,54,2378.540828
-8.741043,201,2379.359166
17.120106,201,2380.12137
22.259271,201,2380.915941
-115.150732,112,2381.570353
-131.269284,86,2382.129556
161.850105,177,2382.800973
-118.889943,127,2383.45063
40.785014,104,2383.99981
12.40589,201,2384.765189
-123.661173,48,2384.81663
11.928458,201,2385.419248
-123.060483,82,2385.604378
-124.452502,64,2386.105098
102.282752,141,2386.745604
124.971901,155,2387.326766
-129.768727,23,2387.349241
74.073815,124,2387.820138
22.288078,201,2388.530966
-122.292961,58,2388.587236
-105.4843,183,2389.194283
-115.042629,181,2389.975932
-7.407717,201,2390.660748
-24.417451,201,2391.389816
243.744964,201,2392.057328
12.458461,201,2392.782369
1.975031,201,2393.555431
-130.78342,54,2393.610675
220.331437,201,2394.213672
-125.551616,107,2394.735722
333.383196,201,2395.401381
1.733362,201,2396.230962
2.199721,201,2396.949205
-101.683747,191,2397.806687
119.306037,201,2398.452538
5.01917,201,2399.291721
333.099215,201,2399.991524
-59.882614,92,2400.080119
176.921487,192,2400.880625
21.879188,201,2401.570819
-126.686815,93,2402.186888
333.521644,201,2402.885726
-2.864112,201,2403.549772
-14.127849,201,2404.278896
12.633256,156,2404.896769
21.941934,201,2405.62004
-21.262672,72,2405.69084
-24.442819,201,2406.392043
-2.512249,201,2407.072048
26.814405,201,2407.859294
331.66202,201,2408.518041
6.929197,201,2409.368691
333.495369,201,2410.083577
18.56652,201,2410.883721
17.192542,201,2411.614392
239.475029,201,2412.277424
313.465934,201,2413.004569
14.943071,201,2413.630832
-18.503292,201,2414.429873
-128.825151,84,2414.919878
0.585316,201,2415.710357
333.491184,201,2416.527367
84.5562,201,2417.317713
-3.212032,201,2418.099581
-124.098082,55,2418.150995
11.730866,201,2418.772761
17.244384,201,2419.412476
-127.166827,36,2420.059543
132.928985,201,2420.731656
-3.000516,201,2421.526913
79.033735,201,2422.131208
285.72865,201,2422.994061
-120.677915,152,2423.576209
-34.373179,201,2424.376686
-127.460892,25,2424.400586
-11.698731,201,2425.055487
14.628267,201,2425.75079
-22.968158,201,2426.446765
333.507977,201,2427.1166
-18.301738,201,2427.848804
-131.317856,63,2427.908083
-129.553643,51,2428.31944
-14.276727,201,2428.992249
133.368046,201,2429.852841
-3.680364,201,2430.514155
-128.69304,165,2431.359982
0.674574,201,2431.998588
1.033459,201,2432.810772
-6.759817,201,2433.400933
-15.399274,201,2434.278322
-11.340034,201,2434.955043
-10.216362,201,2435.702024
-121.576627,139,2436.22078
12.194249,201,2437.009042
-3.134548,201,2437.670431
8.481191,201,2438.457495
-32.759202,201,2439.133133
16.786128,201,2439.89356
-0.211291,87,2440.363945
16.030599,201,2441.040871
-88.521682,81,2441.610501
187.733697,201,2442.286432
-128.213148,74,2442.355692
-24.154304,201,2443.026299
-2.264087,201,2443.702093
6.516598,201,2444.425806
-10.364247,201,2445.040877
11.962734,201,2445.882319
-19.758563,201,2446.55232
1.902779,201,2447.210566
258.394505,201,2447.893872
254.212642,201,2448.547949
-9.861488,201,2449.274666
-128.510788,69,2449.338955
268.664163,201,2449.97491
333.550348,201,2450.680833
-17.68627,201,2451.454711
-8.885079,201,2452.130806
-129.519405,28,2452.157785
-137.065305,181,2452.767669
-7.781652,201,2453.576336
-29.132644,201,2454.167082
22.677718,201,2454.990931
-29.547392,201,2455.666776
-23.874753,201,2456.366032
-140.738595,67,2456.8807
-13.005179,201,2457.538787
-2.374193,201,2458.29391
22.302422,201,2458.96418
117.294209,153,2459.68954
92.529291,146,2460.356865
-8.299665,201,2461.036941
21.426304,201,2461.870753
8.523906,201,2462.508942
98.325337,198,2463.328835
10.998477,146,2463.872633
-126.185144,146,2464.448034
-137.348283,188,2465.160609
-8.167737,201,2465.782383
54.799731,201,2466.523158
11.932175,201,2467.160683
-127.926707,128,2467.815338
-59.290048,201,2468.651615
10.331298,201,2469.329689
-107.688758,55,2469.382738
-7.511891,201,2470.047345
47.837141,201,2470.793411
22.322285,201,2471.58434
-56.651345,201,2472.257853
274.4413,201,2472.975708
-113.535529,176,2473.547315
-7.841536,201,2474.277934
-3.230635,201,2474.920855
-23.533524,201,2475.736517
-129.682022,78,2476.253862
-19.507774,201,2476.969915
-10.718957,201,2477.679403
-157.444346,197,2478.384217
-26.362374,201,2479.170801
-3.30242,181,2479.848843
-23.226747,201,2480.671781
-5.991646,201,2481.356823
23.912378,146,2481.982466
-8.282235,201,2482.80103
8.883343,201,2483.487644
-49.914991,201,2484.200564
12.30368,201,2484.957246
-26.003046,201,2485.665604
22.529272,201,2486.440241
-16.716645,201,2487.035974
5.500693,201,2487.8812
-129.753906,46,2487.924512
275.210526,201,2488.572222
-38.062583,201,2489.238481
-14.682677,201,2489.934654
3.46782,201,2490.606412
-130.764311,94,2490.694274
-20.021801,201,2491.491787
-109.300028,156,2492.065415
-7.778009,201,2492.836196
6.179418,201,2493.483387
-2.437127,201,2494.293158
14.109216,201,2494.96667
-7.899727,201,2495.7701
315.415671,201,2496.46318
52.726374,201,2497.17483
-140.936139,141,2497.794438
-31.805233,201,2498.625372
-130.799255,21,2498.64683
-1.811262,201,2499.305746
-133.020083,99,2499.400161
225.779739,201,2500.203567
123.681638,201,2500.921268
-132.484799,68,2500.999027
-36.237132,201,2501.72028
-42.058269,201,2502.433109
-128.290453,42,2502.927738
-147.808187,175,2503.623281
-2.323193,201,2504.238834
-21.698591,201,2505.106174
-5.776932,201,2505.808408
3.482327,201,2506.550834
-23.982201,201,2507.290647
-37.844349,201,2507.938495
333.171532,201,2508.797938
-135.685479,115,2509.317775
49.968942,201,2509.975126
-3.383628,201,2510.783908
-12.074501,201,2511.467286
-28.155666,201,2512.259627
-32.051121,201,2512.934672
0.104598,201,2513.641851
4.911626,201,2514.377786
-12.352793,201,2515.049345
16.427523,201,2515.85163
-137.903663,87,2516.325661
46.556596,201,2517.001726
-20.866016,201,2517.746727
223.862906,201,2518.38033
1.105445,201,2519.142279
7.32565,201,2519.754066
96.985818,201,2520.61066
277.129837,201,2521.275091
-2.62266,201,2521.979937
-124.683704,39,2522.016984
-44.469445,201,2522.719432
22.500501,201,2523.386662
60.775984,119,2523.999095
163.289484,194,2524.74049
1.556241,201,2525.429461
-26.446375,201,2526.155777
-10.377749,201,2526.914604
17.27151,201,2527.615235
59.158873,173,2528.349972
333.350782,201,2529.043755
76.346372,201,2529.81746
17.205692,201,2530.394939
-3.408907,201,2531.230474
-27.790294,201,2531.905751
-129.350186,126,2532.560089
-4.025054,201,2533.271431
-41.886236,201,2533.983389
-8.064569,201,2534.668681
6.782415,201,2535.383091
20.420624,201,2535.980524
-7.699598,201,2536.767591
6.390152,201,2537.424389
-129.094077,50,2537.47155
-6.884512,201,2538.062133
-121.769449,162,2538.837364
17.404995,201,2539.490715
-4.154084,201,2540.262045
2.053244,201,2540.863458
-142.664262,184,2541.692545
154.169818,201,2542.281999
-128.642066,48,2542.878778
42.429889,201,2543.494635
-21.93895,201,2544.30757
6.76801,201,2544.987172
-28.698944,201,2545.664047
333.48485,201,2546.343532
-3.147973,201,2547.072118
-7.829485,201,2547.837174
-17.786873,201,2548.480626
68.47497,201,2549.282431
-36.184032,201,2549.950947
13.65303,201,2550.7412
-124.183966,93,2551.261667
14.102478,171,2551.80504
-122.705471,124,2552.367285
-132.270739,58,2552.846469
243.573387,201,2553.535702
-32.291984,201,2554.275891
-128.425348,57,2554.329805
-8.972797,201,2554.953751
85.208294,201,2555.591047
17.245122,201,2556.339769
-8.39638,201,2556.907559
-131.522986,102,2557.493999
62.224467,201,2558.265863
-120.083671,154,2558.847378
318.645964,201,2559.515233
-8.614441,201,2560.233068
-124.928632,43,2560.653937
-124.527052,151,2561.369282
12.185061,201,2562.02554
292.259587,201,2562.751763
-6.633877,201,2563.398277
-47.801143,201,2564.220459
2.363357,201,2564.897511
-129.427055,57,2564.950894
108.726402,201,2565.600006
-35.008608,201,2566.313758
150.48201,201,2567.0183
6.600557,201,2567.706796
7.490695,201,2568.44047
-6.871245,201,2569.096887
-132.333588,85,2569.711053
227.71127,201,2570.359853
-34.902592,201,2571.047921
10.281773,201,2571.752358
-26.723669,201,2572.422184
-126.935691,62,2572.986224
-126.430839,140,2573.541916
17.399895,201,2574.200711
-129.410001,27,2574.227141
1.058257,201,2574.898085
-22.728829,201,2575.696245
3.720306,201,2576.292165
7.336197,201,2577.119958
333.397536,201,2577.788912
75.417855,201,2578.517572
-10.513822,201,2579.178955
-15.360059,201,2579.842963
10.503277,201,2580.595308
-27.673173,201,2581.190356
-29.045443,201,2582.022344
-2.945489,201,2582.687954
220.349931,201,2583.466504
-33.305599,201,2584.182518
-11.602044,201,2584.838954
-138.365231,88,2585.382334
-15.327968,201,2586.062837
229.854284,201,2586.793361
6.905634,201,2587.462275
-25.235838,201,2588.112453
-132.624539,65,2588.675334
-128.946803,110,2589.271065
21.973097,201,2590.002254
-4.526612,201,2590.693048
-131.664022,104,2591.296267
-12.212871,201,2591.967594
-112.854334,46,2592.011082
-31.053795,201,2592.756998
-18.79508,201,2593.413501
-21.242793,201,2594.151792
16.908059,201,2594.887189
-31.405443,201,2595.537706
7.054385,201,2596.306103
-127.659036,21,2596.326277
-5.694586,201,2596.943965
247.564729,201,2597.562863
-2.725049,201,2598.33607
-32.339654,201,2599.010037
3.498048,201,2599.773153
-4.950809,201,2600.352178
244.198804,201,2601.215865
1.163829,201,2601.898097
7.755018,173,2602.540572
-29.343621,201,2603.211478
21.971519,201,2604.027808
-121.425676,120,2604.558481
-22.616658,201,2605.243207
-2.394973,201,2605.879425
-3.675242,201,2606.609961
11.958048,201,2607.222836
-62.809867,82,2607.852207
2.125134,201,2608.523849
169.634956,201,2609.264818
27.308017,201,2609.934628
-16.642006,201,2610.594454
-3.388773,201,2611.270847
0.876225,201,2611.874602
-17.922476,201,2612.637362
76.072299,132,2613.149935
-24.641963,201,2613.810533
333.187464,201,2614.525665
-3.956772,201,2615.223415
333.362642,201,2615.874219
-10.46734,201,2616.601326
-11.237869,201,2617.178266
2.402547,201,2618.010113
-13.465424,201,2618.679099
-43.422028,201,2619.406006
-9.310043,127,2619.986415
-130.770765,104,2620.481454
-33.790013,201,2621.174813
-32.59467,201,2621.947198
-15.093067,201,2622.638235
8.81764,201,2623.369219
122.520029,159,2623.940577
-12.045463,201,2624.784272
-31.740829,201,2625.446489
-39.395041,201,2626.139627
68.817869,183,2626.866567
149.790853,201,2627.580176
171.290036,201,2628.32562
-10.209369,201,2628.941057
-124.140062,31,2629.485867
261.952833,201,2630.275103
12.840048,201,2631.020625
87.123175,201,2631.770075
-108.833599,187,2632.54099
-26.402425,201,2633.1996
-5.513241,201,2633.976735
27.538648,201,2634.590747
164.20628,201,2635.451129
-123.663237,185,2636.025152
6.633848,201,2636.834555
-130.935418,26,2636.859385
333.485307,201,2637.474372
-130.804165,130,2638.085794
117.158557,201,2638.707531
-17.099879,201,2639.499838
11.960007,201,2640.178036
-5.475147,201,2640.935461
333.386215,201,2641.574256
-121.937274,95,2641.662235
101.68495,201,2642.418702
-128.364821,146,2642.942026
-129.780586,38,2642.978049
-8.775902,201,2643.619753
-132.571492,90,2644.09211
-127.595858,155,2644.722373
21.299671,201,2645.301248
-12.842957,201,2646.128133
19.813723,201,2646.802543
127.284926,165,2647.457974
1.326547,201,2648.060951
70.652976,124,2648.705949
-2.371725,201,2649.515668
-50.169131,201,2650.197106
-12.495332,201,2650.931663
16.296984,201,2651.635518
-111.511589,138,2652.211905
-114.337714,187,2652.829419
-4.682494,201,2653.622348
113.648185,151,2654.180045
16.853705,201,2654.834078
21.789151,201,2655.564667
-24.833536,201,2656.275601
109.080235,201,2656.88329
-17.220923,201,2657.662915
8.691459,201,2658.228252
-132.996664,72,2658.857588
-0.11133,201,2659.535763
-125.020155,101,2659.630084
316.405088,201,2660.379532
-125.15387,37,2660.444887
-124.711256,64,2660.820152
333.29361,201,2661.460217
-3.288338,201,2662.20801
7.378555,201,2662.761317
-7.964941,201,2663.570444
-4.133543,201,2664.228547
-3.471007,201,2664.920198
14.368968,201,2665.648153
-2.281779,201,2666.278614
17.679459,201,2667.053615
11.801596,201,2667.719733
2.232622,201,2668.612344
-127.370211,28,2668.639208
-128.336253,21,2668.65935
-12.927818,201,2669.295241
2.97381,201,2669.94494
-122.205727,72,2670.012376
-129.033234,76,2670.484036
15.123376,201,2671.148114
-17.549509,201,2671.904706
27.441554,201,2672.540438
12.684886,201,2673.295259
333.506702,201,2673.975978
-109.240303,155,2674.716088
21.472257,201,2675.335548
-132.076641,112,2675.963463
133.42905,201,2676.697732
-131.239292,29,2676.725233
1.117041,201,2677.372989
-117.500156,149,2678.063495
-113.292931,160,2678.67923
-3.534364,201,2679.348876
25.790854,201,2680.105375
2.99805,201,2680.808235
-8.801708,201,2681.498507
1.550159,201,2682.24594
-122.951636,110,2682.81994
312.139903,201,2683.502161
-131.335266,33,2683.955434
333.511922,201,2684.668423
22.633032,201,2685.366381
99.165575,201,2686.063937
19.242946,201,2686.798647
10.445182,201,2687.433193
-7.252487,201,2688.243236
333.242236,201,2688.836282
17.2087,201,2689.682088
-42.295091,201,2690.350319
-26.935512,201,2691.05388
333.213978,201,2691.778183
-42.515444,201,2692.375382
22.439341,132,2693.02034
128.817413,171,2693.79646
-108.560384,143,2694.372185
-131.329001,53,2694.422731
114.009114,201,2695.056933
17.767389,201,2695.766261
4.035951,201,2696.686535
-14.535132,201,2697.423026
-11.42215,201,2698.189991
-3.856584,201,2698.98535
-10.73126,201,2699.780774
-40.794711,201,2700.603807
-134.092474,81,2700.68313
-119.063145,100,2701.217182
333.543744,201,2701.98537
2.051685,201,2702.688594
-3.474777,201,2703.477465
-130.300307,196,2704.111871
-124.783063,115,2704.789039
10.072997,201,2705.688256
-2.378493,201,2706.378083
0.609989,201,2707.196968
-129.407504,21,2707.21779
-22.057217,201,2707.894066
-3.138126,201,2708.535846
-3.845458,201,2709.360194
56.096679,117,2709.941533
-131.720443,111,2710.511919
1.533953,201,2711.236791
-15.639558,201,2712.075786
-129.806359,28,2712.105215
-8.282919,201,2712.749332
-45.035926,59,2712.806846
95.718512,139,2713.364632
12.545065,201,2714.083008
-3.168901,201,2714.710795
138.500604,201,2715.510821
-3.120701,201,2716.099543
2.18807,201,2717.014642
12.388054,201,2717.707584
-130.42326,22,2717.728931
-121.271805,65,2717.793932
-94.028626,71,2718.253368
-49.941894,201,2718.88722
-80.742944,96,2719.529427
-116.40901,176,2720.242414
-4.940817,201,2720.972384
-122.12882,112,2721.474092
-131.130742,26,2721.498907
-110.574516,152,2721.995072
-7.943168,201,2722.810035
295.976573,201,2723.49123
23.980944,201,2724.242043
-2.643778,201,2724.933257
-3.997093,201,2725.584088
101.077878,201,2726.290499
333.211045,201,2726.887147
6.078134,201,2727.71507
42.726919,110,2728.235198
2.178854,201,2728.913171
-8.887271,201,2729.702847
-128.482568,61,2729.759757
102.52181,201,2730.409185
5.938607,201,2731.074822
11.742222,201,2731.780256
127.393558,201,2732.491292
-13.122449,201,2733.120059
239.534856,201,2733.863845
-124.591475,50,2733.91076
66.114861,125,2734.331889
27.110801,201,2735.07073
-8.734069,201,2735.720664
-3.233986,201,2736.528076
12.589559,201,2737.192312
-129.024242,111,2737.295409
31.139465,101,2737.904095
-111.777022,169,2738.496802
-126.239856,62,2739.112558
-131.992694,49,2739.158126
15.274142,201,2739.785865
301.419258,201,2740.365218
-23.733674,201,2741.207818
-7.697994,201,2741.875263
21.96427,201,2742.61166
-119.419382,131,2743.168901
-130.264948,19,2743.187775
-123.768869,174,2743.874719
-25.158253,201,2744.530201
7.767422,201,2745.25493
17.244858,201,2745.841582
145.73351,201,2746.696383
-109.36706,148,2747.220175
8.058641,201,2747.920724
-12.429671,201,2748.59102
333.378678,201,2749.351566
333.383567,201,2749.969713
-8.275988,201,2750.863045
-131.676067,106,2751.351901
-124.469663,130,2751.928601
14.222934,201,2752.523313
-106.224148,182,2753.335551
-38.675109,201,2754.002888
16.546252,201,2754.813053
-116.340248,101,2755.292414
-14.078236,201,2755.94042
193.238702,201,2756.69208
6.472328,201,2757.263477
-0.747971,201,2758.09903
-130.698763,42,2758.138384
62.792442,191,2758.776553
-127.180147,82,2759.236273
-115.515431,111,2759.351882
8.220853,201,2760.137982
-120.654321,114,2760.630246
250.705567,201,2761.247122
-113.694094,104,2761.826668
-131.059938,95,2762.404716
196.416602,201,2763.084149
-120.786421,71,2763.150984
-130.465062,35,2763.18521
-7.665849,201,2763.811733
2.182116,201,2764.473471
9.268157,201,2765.162847
-32.894546,201,2765.865624
-5.646912,201,2766.538062
-3.567111,201,2767.250162
2.538564,201,2767.839573
297.423824,201,2768.61456
26.759191,201,2769.282157
-118.244983,80,2769.356017
-28.548079,201,2770.03022
-110.624712,197,2770.687345
333.367214,201,2771.410401
-130.745258,24,2771.433645
332.986859,201,2772.056952
-7.633771,201,2772.799193
-104.028271,172,2773.337781
-16.651084,201,2774.201022
-3.228107,201,2774.883879
-120.776035,176,2775.566542
12.171196,201,2776.233483
-31.195009,201,2776.965292
129.958638,201,2777.64394
12.404082,136,2778.296985
8.987654,201,2778.939783
11.35481,201,2779.771962
297.427011,201,2780.362348
16.221545,100,2781.044757
333.351503,201,2781.795152
178.555311,201,2782.406105
-130.560887,32,2783.006472
27.781965,201,2783.725266
-4.619843,201,2784.478502
-129.908956,22,2784.499572
333.423916,201,2785.166357
-130.425598,30,2785.19531
27.003461,201,2785.856219
-125.413592,131,2786.463043
-130.47078,24,2786.99799
1.586914,201,2787.786592
2.140355,201,2788.467371
75.951927,130,2789.085572
2.08297,201,2789.73297
-119.407326,61,2790.288142
15.235934,201,2790.989886
-10.652838,201,2791.741655
-10.425961,201,2792.350604
-23.737842,201,2793.192317
-7.941689,201,2793.833112
-132.089524,150,2794.493276
-0.616834,201,2795.148935
47.870457,116,2795.773204
-129.469198,53,2796.267385
17.038003,201,2796.980756
-7.069136,201,2797.685404
-2.272441,201,2798.346401
-5.54137,201,2799.169557
1.974985,201,2799.853962
18.176664,201,2800.571042
11.992574,201,2801.262045
15.695517,201,2801.970435
-7.712885,201,2802.690062
26.339846,201,2803.326807
-3.34619,201,2804.225246
210.816373,201,2804.910226
-130.304242,16,2804.925825
2.916935,201,2805.601101
-35.521009,58,2806.09672
2.519107,201,2806.694325
-128.962477,30,2806.722825
-18.195593,201,2807.43638
-130.501253,35,2807.469263
9.610103,201,2808.102003
17.595919,201,2808.693617
17.302891,201,2809.541597
12.831044,201,2810.210701
-111.967516,164,2810.874149
333.401503,201,2811.468432
-123.42333,48,2812.022714
11.739631,201,2812.640718
-130.396708,21,2813.192666
27.104227,201,2813.899991
17.941429,201,2814.585554
-128.215667,53,2814.635361
-128.009159,196,2815.241299
-130.58644,38,2815.276904
-128.386613,28,2815.303481
1.693879,201,2815.859803
288.685937,201,2816.55351
288.4024,201,2817.333205
-132.00382,49,2817.379227
21.695665,201,2817.964835
6.141556,201,2818.562398
168.873014,187,2819.319754
49.230293,201,2819.896902
18.925062,201,2820.720849
114.087689,157,2821.253663
-116.65277,102,2821.797363
-19.92641,201,2822.456403
26.928479,201,2823.164882
52.377538,111,2823.695758
-130.761515,51,2823.743339
333.48979,201,2824.381038
333.225546,201,2825.042652
-18.769547,201,2825.714909
9.381455,201,2826.430562
21.247754,201,2827.149417
198.548793,199,2827.890276
30.863808,201,2828.492634
-127.569123,71,2829.0958
-130.600442,25,2829.119252
-128.239304,52,2829.506048
74.02629,124,2830.206516
-126.514246,101,2830.300411
-68.995999,165,2831.048262
-18.838626,68,2831.110723
331.686861,201,2831.744337
21.693204,201,2832.45979
11.942641,201,2833.218941
-3.794188,201,2833.873693
22.124057,201,2834.704142
-8.227599,201,2835.36801
-115.877968,118,2835.477258
-115.493197,100,2836.116567
-5.61382,201,2836.88789
5.469863,201,2837.517996
-11.509096,201,2838.317734
60.784278,116,2838.835483
-4.565359,201,2839.418675
-7.35763,201,2840.247589
-5.695515,76,2840.708507
7.343074,201,2841.442464
-31.108524,201,2842.157722
3.915469,201,2842.800988
-8.2022,201,2843.595098
-129.83541,34,2843.62683
-7.119018,201,2844.215512
16.995343,201,2844.881741
181.467345,201,2845.657717
4.04639,201,2846.255071
6.777221,201,2847.087507
5.192894,201,2847.790321
-3.020308,201,2848.538113
-50.34104,49,2849.043051
-118.966815,67,2849.110585
2.474511,201,2849.829175
-124.880151,61,2849.908237
22.690261,201,2850.64747
27.319385,201,2851.410865
-129.708278,32,2851.440833
-110.352099,147,2852.58812
-131.259333,33,2852.619895
-1.939503,201,2853.183301
22.219632,201,2854.053456
-3.302084,201,2854.816958
-131.074545,25,2854.847115
-18.824915,68,2854.917712
249.771075,201,2855.612158
-116.620652,163,2856.295928
-130.907173,58,2856.78892
7.074131,201,2857.569756
-15.602389,201,2858.23999
14.464496,201,2858.900585
-128.904586,129,2859.557119
-43.738702,53,2860.12774
-132.332418,60,2860.199321
17.689677,90,2860.704698
17.086289,201,2861.431318
-116.879766,158,2862.191955
333.398371,201,2862.864471
-131.169743,79,2863.463228
-128.991389,106,2863.965209
333.489694,201,2864.653198
-118.516039,105,2865.348965
333.53724,201,2866.045536
-126.815756,54,2866.096973
-0.570362,79,2866.538952
82.285419,129,2867.158002
-7.268023,201,2867.875261
79.064497,127,2868.544743
332.54415,201,2869.446615
-128.698415,41,2869.492491
126.111817,201,2870.177098
15.806072,201,2870.812608
7.501,201,2871.586396
-3.264931,201,2872.28431
333.473247,201,2873.057969
-131.522753,37,2873.094228
16.875416,201,2873.869187
-7.189131,75,2874.353813
21.704147,201,2875.19957
-130.40321,29,2875.229528
-129.741045,29,2875.718478
52.506024,112,2875.826293
333.262186,201,2876.636638
-129.467345,60,2876.694252
-117.821091,92,2877.193264
12.010398,201,2878.012486
-130.867324,58,2878.07335
188.887912,199,2878.719031
-107.924094,164,2879.358654
-131.395658,37,2879.394533
-5.101742,201,2880.102652
-129.678628,36,2880.138136
-114.688129,113,2880.597815
19.538378,201,2881.312406
21.306382,201,2881.960992
-124.780822,88,2882.556902
16.079734,201,2883.205649
333.185989,201,2884.101217
-125.345917,57,2884.155036
-115.773231,130,2884.693087
-129.687571,36,2885.345207
-3.036676,201,2886.028397
16.242537,201,2886.842048
-58.656269,44,2886.884086
107.05918,144,2887.351633
1.3852,201,2888.193849
-116.229057,127,2888.728609
-125.431975,78,2889.19242
-130.510084,33,2889.224039
-129.321719,63,2889.283408
-8.192579,201,2889.971394
-3.229817,201,2890.577365
26.922095,201,2891.3941
-125.946148,49,2891.440566
-129.692017,41,2891.864279
-7.64068,201,2892.570547
26.533352,201,2893.341237
-129.8726,23,2893.363731
22.264787,201,2894.022648
11.885393,201,2894.83094
22.288875,201,2895.596431
7.026608,201,2896.303267
-122.681779,89,2896.930779
-80.778166,89,2897.438851
-121.315802,80,2897.519309
-129.664994,36,2898.007481
-117.452665,153,2898.655557
-1.464231,201,2899.332675
-129.825234,18,2899.839901
-4.405067,201,2900.550124
17.098942,201,2901.242379
128.726214,157,2901.8821
-119.539852,78,2901.955904
-4.729251,201,2903.079153
63.662712,201,2903.776519
-124.317803,43,2903.817221
-130.805835,21,2903.837454
-5.566286,201,2904.4191
-128.419827,186,2905.069477
2.740546,81,2905.582616
-2.808518,201,2906.238507
-113.99934,145,2906.879189
-8.07693,201,2907.748282
-20.576553,67,2908.207018
-8.344819,201,2908.92161
-127.270354,26,2908.946822
-16.406231,201,2909.649188
-127.496856,74,2910.101525
-115.087544,112,2910.207993
-8.98715,201,2911.004264
-2.51287,201,2911.693499
332.99493,201,2912.397949
-25.471234,64,2912.887676
22.427613,201,2913.602579
-127.787945,186,2914.311715
16.975286,201,2915.024589
19.435572,95,2915.546041
-128.387706,173,2916.085643
11.668445,201,2916.849071
2.436559,201,2917.429444
